job_id,problem_id,problem_uuid,num_attempts,score_mean,score_max,score_min,score_median,score_stdev,created_at_first,created_at_last,num_oscillating,rubric_json,rubric_count,download_status,status,qa_result,qa_notes,processed_at
a68432d7-f84a-44b1-825c-a1809a91153b,feldroy__air-01,09cd72fd-7a51-4c3f-bcf7-af80b76cb2b8,5,0.764,0.88,0.63,0.81,0.10139033484509263,2026-02-24T14:22:35.473280Z,2026-02-24T14:22:35.473280Z,4,"[{""criterion"": ""src/air/requests.py - HtmxDetails.__bool__ - Identifies that HTMX detection uses the wrong header: the implementation reads HX_TARGET (or HX-Target) for the truthiness check instead of HX-Request, so requests that send only HX-Request: true are misclassified as non-HTMX and trigger full-page responses instead of partials."", ""weight"": 1.0}, {""criterion"": ""src/air/routing.py - RouterMixin._wrap_endpoint - Identifies that the sync and async endpoint wrappers each use a broad try/except Exception that catches handler failures and return response_class(\""\"") (or equivalent) instead of re-raising, so validation errors, 5xx, and other exceptions surface as HTTP 200 with an empty or minimal body."", ""weight"": 1.0}, {""criterion"": ""src/air/applications.py - Air.__init__ - Identifies that the exception_handlers dict is built so that defaults overwrite user handlers: the code assigns exception_handlers = exception_handlers | DEFAULT_EXCEPTION_HANDLERS (or equivalent right-hand overwrite), so any user-registered 404/500 handler is never invoked."", ""weight"": 1.0}, {""criterion"": ""src/air/forms.py - AirForm.validate - Identifies that in the success path of validate() (when model validation succeeds) self.errors is never assigned or cleared, so a prior failed validation leaves self.errors set and the next render shows stale error messages even after a successful submit."", ""weight"": 1.0}, {""criterion"": ""src/air/forms.py - pydantic_type_to_html_type - Identifies that the special_fields list uses the string \""datedatetime-local\"" (typo) instead of \""datetime-local\"", so json_schema_extra for datetime-local never matches and datetime inputs fall back to type \""text\""."", ""weight"": 1.0}, {""criterion"": ""src/air/forms.py - errors_to_dict - Identifies that the dict key for each error is taken from the first element of loc (e.g. error[\""loc\""][0]); for Pydantic body validation loc is (\""body\"", field_name), so the key becomes \""body\"" and field-level error lookup by field name fails."", ""weight"": 1.0}, {""criterion"": ""src/air/tags/models/base.py - BaseTag.attrs - Identifies that the comprehension that builds the attributes string does not filter out items where value is False (the condition \""if value is not False\"" or equivalent is missing), so boolean attributes with value False are emitted (e.g. checked=\""False\"") instead of being omitted per HTML5 semantics."", ""weight"": 1.0}, {""criterion"": ""src/air/tags/models/base.py - BaseTag._render_child - Identifies that only isinstance(child, BaseTag) is used to skip escaping; SafeStr is not included in that check, so SafeStr children are passed to _escape_text and intended raw HTML is escaped and displayed as entities."", ""weight"": 1.0}]",8,,,,,
1b26ad3e-6316-4997-b62a-5da1c5dd056f,finos__git-proxy-04,32d7e996-6e0d-4c12-9801-4a7ff374de3a,5,0.628,0.69,0.44,0.69,0.10825894882179485,2026-02-24T19:56:10.697691Z,2026-02-24T19:56:10.697691Z,3,"[{""criterion"": ""Identifies that in src/config/ConfigLoader.ts reloadConfiguration emits 'configurationChanged' twice in succession when config changes, so handleConfigUpdate can run concurrently (no debouncing), causing duplicate proxy stop/start cycles or race on _currentConfig."", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/config/index.ts handleConfigUpdate in the catch block sets _currentConfig = validatedConfig before calling proxy.start(), so when proxy.start() fails the restart runs with the new (invalid) config that just failed instead of the previous good config."", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/proxy/processors/push-action/pullRemote.ts proxyGitPath is set from action.repoName (or action.id) so concurrent pushes to the same repo share the same directory and can interleave or corrupt (no per-request isolation)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/config/index.ts handleConfigUpdate calls resetPluginsInserted (from src/proxy/chain.ts) after proxy.stop(), so pluginsInserted is set false and the next getChain in src/proxy/chain.ts re-splices plugins into the same pushActionChain/pullActionChain arrays, duplicating plugin entries and causing plugins to run twice."", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/proxy/processors/push-action/writePack.ts the request body is truncated to the first 65536 bytes before being passed to git receive-pack, so large pushes are only partially written and refs/objects can be corrupted or incomplete (intermittent for large payloads)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/proxy/processors/push-action/checkCommitMessages.ts block patterns are checked with exact string match (commitMessage === pattern) instead of regex, so only messages that are exactly the pattern are blocked and substrings (e.g. 'WIP: fix') are allowed."", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/proxy/index.ts getServerOptions calls fs.readFileSync for key and cert without try/catch, so when TLS is enabled and the key or cert file is missing or unreadable the call throws and startup or the first HTTPS request fails (environment-dependent)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/proxy/actions/autoActions.ts attemptAutoApproval and attemptAutoRejection pass action.ref (branch name) instead of action.id to authorise/reject, so the push record is looked up by ref instead of id and the wrong push can be approved or rejected."", ""weight"": 1.0}]",8,,,,,
f8f04659-c45e-4ee0-a12a-5f2b3b6e72eb,firecow__gitlab-ci-local-01,72ad17e2-61b1-466f-98b3-6752a86aaa00,5,0.788,1.0,0.44,1.0,0.2910670025956223,2026-02-25T11:10:31.507524Z,2026-02-25T11:10:31.507524Z,6,"[{""criterion"": ""Identifies that in src/state.ts in incrementPipelineIid() there is an async yield between reading and writing state that can cause a race so concurrent calls may overwrite or duplicate the same value"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/job.ts in copyCacheOut() inside the loop over c.paths the control flow uses return instead of continue for a failing path check, so the function exits early instead of skipping only that path"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/handler.ts when argv.job.length > 0 and argv.needs or argv.onlyNeeds, getPipelineIid is called before incrementPipelineIid and the same pipelineIid is passed to Parser.create, so IID semantics are inconsistent across runs"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/handler.ts the childPipelineDepth assert uses < 2 instead of <= 2, so depth 2 (two levels of child pipelines) is incorrectly rejected and valid two-level child pipelines throw despite the message saying a maximum of two levels is allowed"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/mutex.ts in exclusive() the callback is run without try/finally so if it throws the lock is not released and later waiters can deadlock"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/executor.ts in getPastToWaitFor() waitForLoopArray uses shift() instead of pop(), so traversal is queue (FIFO) instead of stack (LIFO) and the order in which jobs are processed can change which jobs end up in the waited-for set for some DAGs"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/job.ts _longRunningSilentTimeout is initialized to a value that can conflict with valid timer IDs, so timeout cleanup may not behave as intended"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/job.ts in the jobStatus getter for allow_failure.exit_codes, when the value is an array it is mishandled so allowed exit codes are not recognized and jobStatus can be 'failed' instead of 'warning'"", ""weight"": 1.0}]",8,,,,,
492392c0-4915-4237-94a9-a2dce2ac6680,firecow__gitlab-ci-local-01,8aa8f126-0242-44ad-8bb3-6634ec1cb5c4,5,0.45,0.56,0.31,0.44,0.09273618495495706,2026-02-25T15:26:43.905593Z,2026-02-25T15:26:43.905593Z,3,"[{""criterion"": ""Identifies that in src/state.ts in incrementPipelineIid() an await Promise.resolve() (or equivalent yield) between reading state and writing state widens the race window so concurrent invocations can read the same pipelineIid and both write the same incremented value"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/job.ts in copyCacheOut() inside the loop over c.paths the condition uses return instead of continue when the path is not a subpath of cwd, so the entire function exits on the first path that fails the check instead of skipping only that path"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/handler.ts when argv.job.length > 0 and argv.needs or argv.onlyNeeds, getPipelineIid is called before incrementPipelineIid and the same pipelineIid is passed to Parser.create, so this run reuses the current IID and the increment happens before use, leading to inconsistent IID semantics across runs"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/handler.ts the childPipelineDepth assert uses < 2 instead of <= 2 so depth 2 is rejected and two-level child pipelines incorrectly throw"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/mutex.ts in exclusive() the callback is invoked without try/finally, so when cb() throws Mutex.locks.delete(key) is never called and the lock is leaked, causing deadlock for subsequent waiters on the same key"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/executor.ts in getPastToWaitFor() waitForLoopArray uses shift() instead of pop(), changing traversal from stack (LIFO) to queue (FIFO) and potentially altering the set or order of jobs waited for in certain DAGs"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/job.ts _longRunningSilentTimeout is initialized to 0 instead of a non-valid timer sentinel (e.g. -1), so clearTimeout(0) may not clear the intended timer or may clear the wrong one, leaving timeouts active or clearing the wrong one"", ""weight"": 1.0}, {""criterion"": ""Identifies that in src/job.ts in jobStatus getter for allow_failure.exit_codes when the value is an array it is treated as a single element (wrapped in another array) so allowedExitCodes.includes(exitCode) fails for valid exit codes in the array and jobStatus becomes 'failed' instead of 'warning'"", ""weight"": 1.0}]",8,,,,,
a2ee844a-a881-49f5-b60e-a2aab58af01c,fluent__fluentd-02,a592545f-2670-41b6-b485-3fb1294eca89,5,0.42,0.58,0.33,0.38,0.0961769203083567,2026-02-25T07:16:14.649228Z,2026-02-25T07:16:14.649228Z,7,"[{""criterion"": ""Identifies that in Engine#run_configure in lib/fluent/engine.rb in check_not_fetched the elsif branch uses e.for_every_workers? with $log.warn :worker0, so the worker0 log stream is used for every-workers elements instead of for_this_worker?."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Daemonizer#check_pidfile in lib/fluent/daemonizer.rb on rescue Errno::ESRCH (process not running) the code raises ConfigError for stale pid file, so the daemon cannot start when the pid file exists but the process is no longer running."", ""weight"": 1.0}, {""criterion"": ""Identifies that in OneEventStream#slice in lib/fluent/event.rb the empty condition uses num == 0 only, and negative num returns self.dup instead of an empty stream."", ""weight"": 1.0}, {""criterion"": ""Identifies that in EventRouter#emit_stream in lib/fluent/event_router.rb in the generic rescue branch handle_emits_error is called with (es, tag, e) so the first two arguments are swapped; should be (tag, es, e)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Element#+ in lib/fluent/config/element.rb the attribute hash uses o.merge(self) instead of self.merge(o), so self's values overwrite other's on key conflict; the right-hand side (other) should take precedence when chaining a + b."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Parser#parse! in lib/fluent/config/parser.rb when parsing key-value lines the assignment swaps key and value (e.g. key gets the value part and value gets the key part from the regex match), so config attributes are wrong."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Section#+ in lib/fluent/config/section.rb the merge uses other.to_h.merge(self.to_h) so the merge order is wrong and self's values overwrite other's on key conflict."", ""weight"": 1.0}, {""criterion"": ""Identifies that in ArrayEventStream#each in lib/fluent/event.rb the block is called with (time, next entry's record) so the record is off-by-one (shifted) relative to the time."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Agent#add_match and Agent#add_filter in lib/fluent/agent.rb the log_type uses conf.for_this_worker? ? :worker0 : :default, so the log stream is inverted (this-worker elements get :worker0 and others get :default)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Clock.return in lib/fluent/clock.rb the condition uses @@block_level >= 0 so return always raises; should be @@block_level > 0."", ""weight"": 1.0}, {""criterion"": ""Identifies that in BasicParser#error_sample in lib/fluent/config/basic_parser.rb the snippet line label for the current line (the line containing the error position) uses ln instead of ln+1, so that line is displayed as 0-based and is off by one compared to the header \""line N,pos\"" and the next-line label."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Types.time_value in lib/fluent/config/types.rb the day multiplier for 'd' uses (24 * 60 * 60 - 1) instead of 24 * 60 * 60, so day duration is one second short."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config.parse in lib/fluent/config.rb when syntax is :v1 and v1_config is nil the parser selects :v0 instead of :v1, so v1 config is parsed with the wrong parser."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Label#configure in lib/fluent/label.rb the check uses conf.elements('filter').size == 0 instead of conf.elements('match').size == 0, so the presence of <match> is never validated."", ""weight"": 1.0}, {""criterion"": ""Identifies that in NoMatchMatch#emit_events in lib/fluent/match.rb the condition uses c <= 512 instead of c < 512, so the warn threshold branch is wrong at exactly 512."", ""weight"": 1.0}, {""criterion"": ""Identifies that in ConfigureProxy#merge in lib/fluent/config/configure_proxy.rb merged.argument uses self.argument || other.argument so base class wins; should be other.argument || self.argument so subclass wins."", ""weight"": 1.0}, {""criterion"": ""Identifies that in LiteralParser.unescape_char in lib/fluent/config/literal_parser.rb the escape for newline returns '\\t' and for tab returns '\\n', so \\n and \\t are swapped."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Plugin.new_parser in lib/fluent/plugin.rb the regex-type check uses type[1] == '/' instead of type[0] == '/', so parser type strings like \""/pattern/\"" are never recognized as regex and the regex lookup path is never used."", ""weight"": 1.0}, {""criterion"": ""Identifies that in NotFoundPluginError#initialize in lib/fluent/config/error.rb @type is assigned kind and @kind is assigned type, so the type and kind attributes are swapped."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Configurable#configure in lib/fluent/configurable.rb the loop over root params uses next if idx == 0, so the first config parameter is never applied to the instance."", ""weight"": 1.0}]",20,,,,,
fa3a146f-6d94-4bb2-a53d-7e666947b260,fluent__fluentd-02,4e5e053b-9f13-453e-b45f-21bded17be48,5,0.42,0.5,0.3,0.45,0.07582875444051551,2026-02-25T08:48:31.531988Z,2026-02-25T08:48:31.531988Z,9,"[{""criterion"": ""Identifies that in Engine#run_configure in lib/fluent/engine.rb in check_not_fetched the elsif branch uses e.for_every_workers? with $log.warn :worker0, so the worker0 log stream is used for every-workers elements instead of for_this_worker?."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Daemonizer#check_pidfile in lib/fluent/daemonizer.rb on rescue Errno::ESRCH (process not running) the code raises ConfigError for stale pid file, so the daemon cannot start when the pid file exists but the process is no longer running."", ""weight"": 1.0}, {""criterion"": ""Identifies that in MultiEventStream#slice in lib/fluent/event.rb the arguments to MultiEventStream.new are swapped: @record_array.slice is passed as the first (time) array and @time_array.slice as the second (record) array, so the sliced stream has times and records misaligned."", ""weight"": 1.0}, {""criterion"": ""Identifies that in EventRouter#emit_stream in lib/fluent/event_router.rb in the generic rescue branch handle_emits_error is called with (es, tag, e) so the first two arguments are swapped; should be (tag, es, e)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Element#+ in lib/fluent/config/element.rb the attribute hash uses o.merge(self) instead of self.merge(o), so self's values overwrite other's on key conflict; the right-hand side (other) should take precedence when chaining a + b."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Parser#parse! in lib/fluent/config/parser.rb when parsing key-value lines the assignment swaps key and value (e.g. key gets the value part and value gets the key part from the regex match), so config attributes are wrong."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Section#+ in lib/fluent/config/section.rb the merge uses other.to_h.merge(self.to_h) so the merge order is wrong and self's values overwrite other's on key conflict."", ""weight"": 1.0}, {""criterion"": ""Identifies that in ArrayEventStream#each in lib/fluent/event.rb the block is called with (time, next entry's record) so the record is off-by-one (shifted) relative to the time."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Agent#add_match and Agent#add_filter in lib/fluent/agent.rb the log_type uses conf.for_this_worker? ? :worker0 : :default, so the log stream is inverted (this-worker elements get :worker0 and others get :default)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Clock.return in lib/fluent/clock.rb the condition uses @@block_level >= 0 so return always raises; should be @@block_level > 0."", ""weight"": 1.0}, {""criterion"": ""Identifies that in BasicParser#error_sample in lib/fluent/config/basic_parser.rb the snippet line label for the current line (the line containing the error position) uses ln instead of ln+1, so that line is displayed as 0-based and is off by one compared to the header \""line N,pos\"" and the next-line label."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Types.time_value in lib/fluent/config/types.rb the day multiplier for 'd' uses (24 * 60 * 60 - 1) instead of 24 * 60 * 60, so day duration is one second short."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config.parse in lib/fluent/config.rb when syntax is :v1 and v1_config is nil the parser selects :v0 instead of :v1, so v1 config is parsed with the wrong parser."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Label#configure in lib/fluent/label.rb the check uses conf.elements('filter').size == 0 instead of conf.elements('match').size == 0, so the presence of <match> is never validated."", ""weight"": 1.0}, {""criterion"": ""Identifies that in NoMatchMatch#emit_events in lib/fluent/match.rb the condition uses c <= 512 instead of c < 512, so the warn threshold branch is wrong at exactly 512."", ""weight"": 1.0}, {""criterion"": ""Identifies that in ConfigureProxy#merge in lib/fluent/config/configure_proxy.rb merged.argument uses self.argument || other.argument so base class wins; should be other.argument || self.argument so subclass wins."", ""weight"": 1.0}, {""criterion"": ""Identifies that in LiteralParser.unescape_char in lib/fluent/config/literal_parser.rb the escape for newline returns '\\t' and for tab returns '\\n', so \\n and \\t are swapped."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Plugin.new_parser in lib/fluent/plugin.rb the regex-type check uses type[1] == '/' instead of type[0] == '/', so parser type strings like \""/pattern/\"" are never recognized as regex and the regex lookup path is never used."", ""weight"": 1.0}, {""criterion"": ""Identifies that in NotFoundPluginError#initialize in lib/fluent/config/error.rb @type is assigned kind and @kind is assigned type, so the type and kind attributes are swapped."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Configurable#configure in lib/fluent/configurable.rb the loop over root params uses next if idx == 0, so the first config parameter is never applied to the instance."", ""weight"": 1.0}]",20,,,,,
483570b9-b936-47bc-8e26-107a70bd808f,fluent__fluentd-04,c15ac37e-e550-41fe-ad7b-2f29b672d9f6,5,0.4,0.5,0.31,0.44,0.08573214099741124,2026-02-25T19:52:32.692056Z,2026-02-25T19:52:32.692056Z,3,"[{""criterion"": ""Identifies that in NoMatchMatch#emit_events in lib/fluent/match.rb the condition uses c <= 512 instead of c < 512, so the warn threshold branch is wrong at exactly 512."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Parser#parse! in lib/fluent/config/parser.rb when parsing key-value lines the assignment swaps key and value (e.g. key gets the value part and value gets the key part from the regex match), so config attributes are wrong."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Label#configure in lib/fluent/label.rb the check uses conf.elements('filter').size == 0 instead of conf.elements('match').size == 0, so the presence of <match> is never validated."", ""weight"": 1.0}, {""criterion"": ""Identifies that in EventRouter#emit_stream in lib/fluent/event_router.rb in the generic rescue branch handle_emits_error is called with (es, tag, e) so the first two arguments are swapped; should be (tag, es, e)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in ArrayEventStream#each in lib/fluent/event.rb the block is called with (time, next entry's record) so the record is off-by-one (shifted) relative to the time."", ""weight"": 1.0}, {""criterion"": ""Identifies that in ConfigureProxy#merge in lib/fluent/config/configure_proxy.rb merged.argument uses self.argument || other.argument so base class wins; should be other.argument || self.argument so subclass wins."", ""weight"": 1.0}, {""criterion"": ""Identifies that in NotFoundPluginError#initialize in lib/fluent/config/error.rb @type is assigned kind and @kind is assigned type, so the type and kind attributes are swapped."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Config::Section#+ in lib/fluent/config/section.rb the merge uses other.to_h.merge(self.to_h) so the merge order is wrong and self's values overwrite other's on key conflict."", ""weight"": 1.0}]",8,,,,,
1bb0afc0-b12f-40f1-83e2-9e8443884083,fluent__fluentd-05,a1c694c7-2cc9-4c60-be94-f5769245a92c,5,0.466,0.63,0.38,0.38,0.1203328716519306,2026-02-25T19:14:25.352082Z,2026-02-25T19:14:25.352082Z,3,"[{""criterion"": ""Identifies that in Configurable#configure in lib/fluent/configurable.rb the loop over root params uses next if idx == 0, so the first config parameter is never applied to the instance."", ""weight"": 1.0}, {""criterion"": ""Identifies that in LiteralParser.unescape_char in lib/fluent/config/literal_parser.rb the escape for newline returns '\\t' and for tab returns '\\n', so \\n and \\t are swapped."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Clock.return in lib/fluent/clock.rb the condition uses @@block_level >= 0 so return always raises; should be @@block_level > 0."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Plugin::Base.configure in lib/fluent/plugin/base.rb the branch uses conf.for_every_workers? instead of conf.for_this_worker?, so system_config_override is applied when the config is for every worker instead of for this worker."", ""weight"": 1.0}, {""criterion"": ""Identifies that in RootAgent#add_source in lib/fluent/root_agent.rb log_type is set to :worker0 when conf.for_this_worker? and :default otherwise, so the log stream for adding source is inverted (should be :default for this worker, :worker0 for others)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Agent#add_match and Agent#add_filter in lib/fluent/agent.rb log_type is set to :worker0 when conf.for_this_worker? and :default otherwise, so the log stream for match/filter is inverted (should be :default for this worker, :worker0 for others)."", ""weight"": 1.0}, {""criterion"": ""Identifies that in Supervisor#setup_global_logger in lib/fluent/supervisor.rb the process_type case uses when worker_id != 0 then :worker0 (and else :workers), so worker 0 is classified as :workers and non-zero workers as :worker0; should be when worker_id == 0 then :worker0."", ""weight"": 1.0}, {""criterion"": ""Identifies that in FluentLogEventRouter.build in lib/fluent/fluent_log_event_router.rb unmatched_tags is built with select { |t| log_event_router.match?(t) } instead of !match?(t), so matched tags are treated as unmatched and vice versa."", ""weight"": 1.0}]",8,,,,,
9c94bc16-4d00-4308-aea1-ed38e7e4a576,fsspec__universal_pathlib-01,42af60ad-623f-4488-a39f-6fe2851780e8,5,0.502,0.63,0.38,0.5,0.08843076387773657,2026-02-25T16:25:14.803062Z,2026-02-25T16:25:14.803062Z,7,"[{""criterion"": ""Identifies that in upath/core.py the method joinpath uses self.path instead of self.__vfspath__() when building segments, which can produce wrong paths for protocol-relative or non-normalized paths."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_flavour.py AnyProtocolFileSystemFlavour._strip_protocol for '://' URLs uses len(protocol)+2 instead of +3, leaving leading slash in stripped path."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_protocol.py get_upath_protocol when protocol is '' and path has non-empty protocol does not raise ValueError and returns instead, allowing incompatible combination."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_protocol.py normalize_empty_netloc() checks for slashes == '//' instead of slashes == '/', so single-slash protocol URLs are never normalized to three slashes."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/core.py iterdir only skips name '.' and not '..', so parent directory can be yielded as a child path."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_chain.py the property active_path uses self._segments[0].path instead of self._segments[self._path_index].path, ignoring current chain index."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/core.py samefile() compares path strings instead of comparing stat results, so different files with the same path string can be reported as samefile."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/core.py the copy method checks target.is_file() and raises IsADirectoryError when true, instead of checking target.is_dir() and raising when target is a directory."", ""weight"": 1.0}]",8,,,,,
b68a17db-b9f5-4537-a5dd-5b6e222debce,fsspec__universal_pathlib-05,0f9d63fd-c37f-487b-813c-278b0d68411a,5,0.436,0.56,0.31,0.5,0.11760102040373631,2026-02-26T16:52:41.933431Z,2026-02-26T16:52:41.933431Z,4,"[{""criterion"": ""Identifies that in upath/_protocol.py get_upath_protocol returns 'file' when protocol is None and pth_protocol is empty, instead of returning '', so empty paths get protocol 'file' and can break callers expecting '' for local."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/core.py copy_into() raises NotADirectoryError when not target_dir.is_file() instead of when not target_dir.is_dir(), inverting the check and rejecting valid directories."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/core.py the parts property checks names[-2] == drive instead of names[-1] == drive when deciding to strip the last name, causing wrong parts for some paths."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/registry.py _Registry.__setitem__ clears get_upath_class cache when item not in self._m instead of when item in self._m, inverting the condition so cache is cleared on new registrations instead of overwrites."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_chain.py nest() initializes _prev with chain[0].path instead of chain[-1].path, so the nested target structure is built with the wrong initial path for reversed iteration."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_flavour.py AnyProtocolFileSystemFlavour._strip_protocol for '::' URLs uses path[len(protocol) + 1 :] instead of + 2, leaving one colon in the stripped path."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_stat.py UPathStatResult.st_size fallback returns self._seq[5] instead of self._seq[6], so gid can be returned as file size."", ""weight"": 1.0}, {""criterion"": ""Identifies that in upath/_protocol.py normalize_empty_netloc uses two slashes (protocol + '://' + path) instead of three (protocol + ':///' + path) when slashes is '/', so the normalized path has wrong netloc."", ""weight"": 1.0}]",8,,,,,
1a8b4ffb-7cbf-4aa6-9a13-9bfbd21c301a,gaphor__gaphor-05,d0db2f81-29de-4ba9-b906-64078158fe9f,5,0.476,0.5,0.38,0.5,0.05366563145999495,2026-02-25T13:26:39.466598Z,2026-02-25T13:26:39.466598Z,3,"[{""criterion"": ""Identifies the wrong direction in cycle detection in change_owner in gaphor/diagram/group.py where 'new_parent in self_and_owners(element)' should be 'element in self_and_owners(new_parent)', checking if new_parent is owned by element instead of checking if element would create a cycle by being its own ancestor"", ""weight"": 1.0}, {""criterion"": ""Identifies the boundary condition error in partition_at_point in gaphor/UML/actions/partition.py where 'if x <= right:' should be 'if x < right:', causing clicks exactly on partition boundaries to be assigned to the current partition instead of the next one"", ""weight"": 1.0}, {""criterion"": ""Identifies the wrong fallback index in parse_padding for bottom padding in gaphor/core/styling/declarations.py where 'value[1]' is used instead of 'value[0]' when n <= 2, causing bottom padding to use the right value instead of top for 1-2 value shorthand"", ""weight"": 1.0}, {""criterion"": ""Identifies the wrong stack index in GaphorLoader.peek in gaphor/storage/parser.py where 'self._stack[-1 - depth]' is used instead of 'self._stack[-1 * depth]', causing the wrong stack element to be returned for depth > 1"", ""weight"": 1.0}, {""criterion"": ""Identifies the wrong assertion order in BaseConnector.__init__ in gaphor/diagram/connectors.py where 'assert self.diagram' comes before 'self.diagram = ...' assignment, causing AttributeError because self.diagram doesn't exist yet"", ""weight"": 1.0}, {""criterion"": ""Identifies the boundary condition error in StateItem.region_at_point in gaphor/UML/states/state.py where 'if y <= region_offset:' should be 'if y < region_offset:', causing clicks exactly on region boundaries to be assigned to the wrong region (the one above instead of below)"", ""weight"": 1.0}, {""criterion"": ""Identifies the missing bounds normalization in BetweenConstraint.solve_for in gaphor/UML/interactions/lifeline.py where the 'if lower > upper: lower, upper = upper, lower' swap is removed, causing the constraint to fail when handles are positioned in reverse order (lower handle above upper handle)"", ""weight"": 1.0}, {""criterion"": ""Identifies the wrong threshold comparison in draw_vertical stretch calculation in gaphor/diagram/shapes.py where 'if h >= avg_height' should be 'if h > avg_height', causing children exactly at average height to be treated as oversized and receive different layout"", ""weight"": 1.0}]",8,,,,,
